UNIQUE_ID,COUNTYFP,County,Precinct,G22A01NO,G22A01YES,G22A02NO,G22A02YES,G22A03NO,G22A03YES,G22A04NO,G22A04YES,G22A05NO,G22A05YES,G22A06NO,G22A06YES,G22A07NO,G22A07YES,G22A08NO,G22A08YES,G22A09NO,G22A09YES,G22A10NO,G22A10YES,G22AGRLCLA,G22AGROWRI,G22AGRRPAT,G22AJ5DKEL,G22AJ5OWRI,G22AJ5RCOO,G22AJ6OWRI,G22AJ6RWIS,G22ATGDMAJ,G22ATGOWRI,G22ATGRMAR,G22AUDLLAC,G22AUDOWRI,G22AUDRSOR,G22CNSNO,G22CNSYES,G22GOVDFLO,G22GOVLBLA,G22GOVOWRI,G22GOVRIVE,G22LTGLPAG,G22LTGOWRI,G22LTGRAIN,G22PS1LBIS,G22PS1OWRI,G22PS1RODE,G22PS2LLAN,G22PS2OWRI,G22PS2RBEE,G22SOSDLAF,G22SOSLSHE,G22SOSOWRI,G22SOSRALL,G22TRELHAM,G22TREOWRI,G22TRERBOO,G22USSDBOY,G22USSLSOP,G22USSOWRI,G22USSRBRI,GCON01LREM,GCON01OWRI,GCON01RCAR,GCON02DHAR,GCON02LREA,GCON02OWRI,GCON02RMOO,GCON03DVEA,GCON03IBEL,GCON03LCAS,GCON03OWRI,GCON03RROG,GCON04DNEI,GCON04LCOC,GCON04OWRI,GCON04RADE,GCON05DWAR,GCON05LGRE,GCON05OWRI,GCON05RSTR,GCON06LCHI,GCON06OWRI,GCON06RPAL,GCON07DSEW,GCON07LGOO,GCON07OWRI,GCON07RNIC,GSL001OWRI,GSL001RPET,GSL002OWRI,GSL002RHAR,GSL003DTHO,GSL003OWRI,GSL003RUND,GSL004OWRI,GSL004RMOO,GSL005OWRI,GSL005RCRA,GSL006LTUR,GSL006OWRI,GSL006RWHI,GSL007DJON,GSL007LDUR,GSL007OWRI,GSL007RYAR,GSL008LWAL,GSL008OWRI,GSL008RCOL,GSL009LBOD,GSL009OWRI,GSL009RSTA,GSL010DLAN,GSL010LBOY,GSL010OWRI,GSL010RCOL,GSL011OWRI,GSL011RSHE,GSL012DFIE,GSL012OWRI,GSL012RHAR,GSL013LDAV,GSL013OWRI,GSL013RWOO,GSL014OWRI,GSL014RWAD,GSL015DROU,GSL015OWRI,GSL015RHUL,GSL016OWRI,GSL016RSOU,GSL017OWRI,GSL017REST,GSL018LSHI,GSL018OWRI,GSL018RKIE,GSL019DHAL,GSL019OWRI,GSL020OWRI,GSL020RLOM,GSL021OWRI,GSL021RREY,GSL022OWRI,GSL022RWHO,GSL023OWRI,GSL023RKIR,GSL024OWRI,GSL024RLED,GSL025DHAG,GSL025OWRI,GSL025RRIG,GSL026DALF,GSL026OWRI,GSL026RCOL,GSL027DNEU,GSL027OWRI,GSL027RKIT,GSL028OWRI,GSL028RBUT,GSL029LVAL,GSL029OWRI,GSL029RGID,GSL030OWRI,GSL030RLIP,GSL031OWRI,GSL031RSTU,GSL032DBOY,GSL032OWRI,GSL032RJAC,GSL033DCRU,GSL033OWRI,GSL033RROB,GSL034OWRI,GSL034RSTA,GSL035OWRI,GSL035RHUR,GSL036OWRI,GSL036RWOO,GSL037OWRI,GSL037RFIN,GSL038LTEM,GSL038OWRI,GSL038RWOO,GSL039OWRI,GSL039RSHA,GSL040DHOW,GSL040OWRI,GSL040RROB,GSL041DNEL,GSL041LMOR,GSL041OWRI,GSL041RELL,GSL042LWAR,GSL042OWRI,GSL042RSMI,GSL043DCLE,GSL043LBUR,GSL043OWRI,GSL043RMOO,GSL044LBOO,GSL044OWRI,GSL044RGAR,GSL045LWHI,GSL045OWRI,GSL045RDUB,GSL046OWRI,GSL046RFAU,GSL047DCOL,GSL047OWRI,GSL047RSHA,GSL048LSTU,GSL048OWRI,GSL048RCAR,GSL049OWRI,GSL049RBED,GSL050OWRI,GSL050RHIL,GSL051OWRI,GSL051RTRE,GSL052DROG,GSL052OWRI,GSL053DDAN,GSL053OWRI,GSL054DRAF,GSL054OWRI,GSL055DPLU,GSL055OWRI,GSL056DTIL,GSL056LLES,GSL056OWRI,GSL057DSEL,GSL057LJON,GSL057OWRI,GSL057RBAU,GSL058DHOL,GSL058OWRI,GSL059DMOO,GSL059OWRI,GSL060DGIV,GSL060LFRE,GSL060OWRI,GSL061LPRU,GSL061OWRI,GSL061RBOL,GSL062DCEP,GSL062OWRI,GSL062RLAM,GSL063DADA,GSL063OWRI,GSL063RALM,GSL064LMAY,GSL064OWRI,GSL064RGIV,GSL065DCAS,GSL065OWRI,GSL065REAS,GSL066OWRI,GSL066RBAK,GSL067DCHE,GSL067OWRI,GSL068DJAC,GSL068OWRI,GSL068RKEL,GSL069DLAW,GSL069OWRI,GSL069RMAD,GSL070DENG,GSL070OWRI,GSL071DMCC,GSL071OWRI,GSL072DTRA,GSL072OWRI,GSL073OWRI,GSL073RPAS,GSL074DENS,GSL074OWRI,GSL074RMEA,GSL075OWRI,GSL075RING,GSL076DMCC,GSL076LMAN,GSL076OWRI,GSL077DMOR,GSL077OWRI,GSL078DHAS,GSL078OWRI,GSL079LFRI,GSL079OWRI,GSL079RLOV,GSL080OWRI,GSL080RBLA,GSL081OWRI,GSL081ROLI,GSL082DWAR,GSL082OWRI,GSL082RPIE,GSL083DGRA,GSL083OWRI,GSL084DFOR,GSL084OWRI,GSL085DGRI,GSL085OWRI,GSL085RREH,GSL086OWRI,GSL086RLEE,GSL087OWRI,GSL087RSOR,GSL088LMAY,GSL088OWRI,GSL088RSTA,GSL089OWRI,GSL089RPAR,GSL090OWRI,GSL090RSEL,GSL091OWRI,GSL091RMAR,GSL092DHUB,GSL092OWRI,GSL092RHAM,GSL093OWRI,GSL093RCLO,GSL094LHEL,GSL094OWRI,GSL094RFID,GSL095DBRA,GSL095OWRI,GSL095RHOL,GSL096OWRI,GSL096RSIM,GSL097DCLA,GSL097OWRI,GSL098DBRA,GSL098OWRI,GSL099DJON,GSL099OWRI,GSL100LWAR,GSL100OWRI,GSL100RSHI,GSL101OWRI,GSL101RPRI,GSL102OWRI,GSL102RSTR,GSL103DDRU,GSL103OWRI,GSL104LDEA,GSL104OWRI,GSL104RWIL,GSL105LLEW,GSL105OWRI,GSL105RBRO,GSU01OWRI,GSU01RMEL,GSU02DLEW,GSU02OWRI,GSU02RBUT,GSU03LCHA,GSU03OWRI,GSU03RORR,GSU04OWRI,GSU04RGUD,GSU05OWRI,GSU05RREE,GSU06LRIC,GSU06OWRI,GSU06RSTU,GSU07DWIL,GSU07OWRI,GSU07RGIV,GSU08OWRI,GSU08RLIV,GSU09OWRI,GSU09RSCO,GSU10OWRI,GSU10RJON,GSU11OWRI,GSU11RBEL,GSU12DMCC,GSU12OWRI,GSU12RKEL,GSU13OWRI,GSU13RPRI,GSU14OWRI,GSU14RWEA,GSU15LCRU,GSU15OWRI,GSU15RROB,GSU16OWRI,GSU16RWAG,GSU17LFOR,GSU17OWRI,GSU17RSHE,GSU18DSMI,GSU18OWRI,GSU19DCOL,GSU19LWIL,GSU19OWRI,GSU20DCOL,GSU20OWRI,GSU21DWAR,GSU21OWRI,GSU21RALL,GSU22OWRI,GSU22RALB,GSU23DSTE,GSU23LSHE,GSU23OWRI,GSU23RNIM,GSU24DSIN,GSU24LBEN,GSU24OWRI,GSU25LWOO,GSU25OWRI,GSU25RBAR,GSU26DHAT,GSU26OWRI,GSU27DREE,GSU27OWRI,GSU27RHOV,GSU28DBEA,GSU28LBOA,GSU28OWRI,GSU29DMAT,GSU29LMCB,GSU29OWRI,GSU29RCHE,GSU30OWRI,GSU30RCHA,GSU31OWRI,GSU31RCAR,GSU32OWRI,GSU32RELL,GSU33DFIG,GSU33OWRI,GSU33RRIE,GSU34OWRI,GSU34RWIL,GSU35LHUD,GSU35OWRI,GSU35RSES
Madison-:-MAYSVILLE CH CHRIST,089,Madison,MAYSVILLE CH CHRIST,407,1729,438,1630,358,1743,360,1681,595,1382,803,1120,532,1364,440,1103,441,1077,417,1488,268,8,1834,526,1,1830,26,1917,504,2,1861,266,7,1846,476,1566,418,78,24,1854,263,11,1861,271,7,1828,303,8,1795,473,88,1,1808,286,10,1817,469,60,9,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,100,7,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison-:-MERDIANVILLE CH CHRIST,089,Madison,MERDIANVILLE CH CHRIST,593,2060,482,2086,488,2112,552,1955,724,1724,924,1480,579,1795,566,1510,547,1495,495,1896,509,30,1843,1054,6,1830,89,2013,1042,4,1855,509,31,1850,474,2067,936,96,20,1874,535,36,1867,518,33,1820,554,32,1784,992,123,1,1785,521,29,1854,1004,76,4,1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003,115,3,1792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,2,1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison-:-MONROVIA CH CHRIST,089,Madison,MONROVIA CH CHRIST,823,2867,691,2903,748,2889,768,2819,936,2549,1283,2145,795,2607,723,2252,719,2224,606,2834,863,60,2202,1744,3,2162,159,2486,1754,6,2171,894,62,2199,563,3002,1553,164,31,2214,921,45,2217,907,57,2155,940,58,2127,1667,188,1,2071,890,63,2199,1682,106,7,2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1669,133,5,2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776,4,2171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1743,3,2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison-:-MONROVIA COMM_ CTR_,089,Madison,MONROVIA COMM_ CTR_,647,2199,529,2228,531,2253,645,2094,736,1918,978,1629,598,1996,542,1725,535,1695,459,2160,630,31,1702,1374,2,1650,123,1860,1366,2,1687,640,31,1699,402,2324,1245,100,28,1701,664,31,1716,647,27,1684,674,29,1654,1316,104,1,1626,661,29,1692,1337,69,8,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293,93,6,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,27,1733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361,2,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison-:-MONTE SANO UMC,089,Madison,MONTE SANO UMC,125,455,87,481,153,416,185,370,114,413,137,388,111,408,101,336,98,328,60,468,160,10,327,344,1,321,31,349,338,3,325,168,8,323,58,521,271,44,12,346,166,15,344,162,10,318,179,8,309,316,36,1,314,169,10,331,303,27,3,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,32,4,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison-:-MOVEMENT CH,089,Madison,MOVEMENT CH,185,610,155,608,182,596,184,569,202,530,267,470,172,555,154,473,160,468,130,599,214,5,494,374,0,496,27,566,365,0,507,223,5,495,125,651,330,55,8,487,217,4,503,223,5,486,228,5,486,353,51,0,468,218,5,496,352,34,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,38,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,3,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison-:-MT_ ZION BAPT CH,089,Madison,MT_ ZION BAPT CH,689,2482,556,2518,579,2510,650,2386,766,2166,1031,1882,653,2228,607,1902,616,1842,463,2457,690,45,1954,1393,0,1938,134,2181,1376,2,1968,707,43,1950,407,2536,1208,124,28,2022,712,49,1996,696,42,1940,753,41,1891,1321,133,1,1888,720,46,1949,1346,78,9,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265,103,4,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,50,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378,1,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison-:-NEW HOPE CITY HALL,089,Madison,NEW HOPE CITY HALL,199,923,245,813,180,894,197,843,307,707,402,595,275,702,270,555,284,527,264,706,108,0,1204,164,0,1208,2,1235,152,0,1235,105,0,1206,290,743,123,39,8,1216,95,0,1224,113,0,1194,124,2,1178,146,32,1,1200,112,0,1200,154,16,2,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,35,3,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison-:-NEW MARKET FIRE STA_,089,Madison,NEW MARKET FIRE STA_,121,632,158,554,108,624,118,581,195,480,282,387,172,483,159,364,149,360,129,521,90,3,704,154,1,713,7,735,149,0,725,86,3,710,169,524,127,26,7,721,98,2,717,92,2,698,93,2,699,147,28,0,702,91,3,709,145,24,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,32,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison-:-NEW MARKET VOL FIRE #2,089,Madison,NEW MARKET VOL FIRE #2,74,306,82,282,66,300,56,299,96,238,132,206,87,245,93,174,91,167,90,237,37,0,390,57,0,401,2,405,55,1,406,37,0,389,101,272,48,16,3,400,36,0,402,37,0,388,38,0,385,55,18,0,387,41,0,387,60,10,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,23,1,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
